age,weight,height,gender,activity_level,fitness_goal,bmi,experience_level
61,82.80123338170462,174.66358374446335,Female,Very High,Muscle Gain,27.141389180320566,Intermediate
56,81.38392884680148,179.873345165891,Male,High,Muscle Gain,25.153882557390183,Intermediate
44,74.21787135954064,169.24048976357477,Female,Moderate,Weight Loss,25.911941068078264,Advanced
27,71.56301655927814,166.80152476745155,Male,Moderate,Weight Loss,25.721044826154493,Advanced
43,69.06110308150717,171.5175799224874,Female,High,Endurance,23.475574560869443,Intermediate
36,58.690531166999854,161.64857098369976,Male,Very High,Endurance,22.460752415610845,Beginner
56,65.78987384699839,190.89538721694774,Male,High,Muscle Gain,18.05378162919305,Intermediate
20,44.605647787069216,153.92338972881942,Female,Low,Muscle Gain,18.826977907598675,Advanced
62,68.52490559807875,171.84740578895725,Female,Low,Endurance,23.20398014071557,Intermediate
30,55.17113339273624,190.2360621922964,Male,Low,Endurance,15.244957239507812,Beginner
45,53.44616024176344,170.06799844559998,Female,High,Weight Loss,18.47869547759611,Intermediate
37,72.69841226730217,168.09960964998507,Female,High,Endurance,25.727140369894492,Advanced
45,90.880034295169,166.42554577189574,Female,High,Weight Loss,32.81168265831824,Intermediate
25,83.7747490900347,168.19608318237593,Male,Low,Weight Loss,29.612929972644594,Advanced
58,46.442490945652345,183.7284847467653,Female,Very High,Maintenance,13.758228513331986,Advanced
56,55.15557795144494,150.0,Female,Moderate,Endurance,24.513590200642195,Intermediate
18,84.11156781982324,185.33433701296326,Female,High,Endurance,24.487471898342797,Advanced
20,55.26268909692536,155.76042847549854,Male,Very High,Endurance,22.778113234388837,Advanced
30,66.63050275004463,167.33347670765585,Female,Moderate,Maintenance,23.79618962901686,Beginner
45,78.25078148536828,165.70755579701338,Male,Moderate,Weight Loss,28.497322716175734,Beginner
42,55.47483317704547,175.8855326977072,Female,Moderate,Muscle Gain,17.93229059448123,Beginner
50,71.5806325921894,154.0187564811625,Male,Very High,Weight Loss,30.175071429971677,Beginner
55,49.989617576226934,174.62172666081943,Female,Very High,Weight Loss,16.393936854686483,Advanced
23,60.9794853407318,190.24309623286854,Female,Low,Muscle Gain,16.848682389434956,Intermediate
61,74.79672901213806,156.3682599540719,Male,Very High,Weight Loss,30.59041712692232,Advanced
62,46.105093997024966,171.89706167610396,Male,Very High,Muscle Gain,15.6031400096768,Advanced
49,76.60712106940599,163.38017822203392,Male,Very High,Weight Loss,28.69924096607721,Advanced
62,69.70543301609978,174.25887206193036,Female,Moderate,Muscle Gain,22.954975426270654,Intermediate
64,78.28734931625722,170.19147777415753,Female,High,Weight Loss,27.028128201693487,Beginner
38,73.35871201096992,163.5851309095569,Female,Low,Muscle Gain,27.413472134918358,Advanced
33,90.46210644960766,174.87872284871074,Female,High,Weight Loss,29.579630893529437,Advanced
38,71.87836753971861,188.04348109786744,Male,High,Endurance,20.32739097527672,Beginner
28,63.558916883121206,168.090962082727,Female,Very High,Endurance,22.495091389678347,Advanced
54,71.83446254548426,177.1975794214818,Female,Low,Weight Loss,22.877958971993117,Intermediate
53,78.14947043554582,157.06727042128836,Female,High,Weight Loss,31.67777330426595,Advanced
52,70.73290105488556,160.4356362318199,Female,High,Maintenance,27.480193657131736,Advanced
36,70.60887536805824,174.72406277880378,Female,Low,Muscle Gain,23.12884017567723,Beginner
37,59.47012468289867,184.84116028535965,Female,Very High,Endurance,17.40610010993941,Advanced
35,60.05648623673578,173.5561334878566,Female,High,Endurance,19.937926308800655,Advanced
64,48.96092092300459,166.86941969476845,Male,Moderate,Weight Loss,17.58312512836623,Intermediate
58,96.24365114780409,169.99291405423355,Female,High,Weight Loss,33.30507782412952,Beginner
31,51.34205146913072,157.49592266030282,Female,Moderate,Endurance,20.69829572997934,Beginner
32,59.60642203306139,176.04515326355366,Female,Very High,Endurance,19.2329059367433,Intermediate
48,59.22389101646204,178.82333062323409,Female,High,Muscle Gain,18.520323923393327,Advanced
18,83.42386565416662,165.4790966716692,Male,Low,Weight Loss,30.465199550815374,Beginner
20,65.57575482561958,165.299578522405,Male,Low,Maintenance,23.99936804247479,Beginner
33,88.716131090106,172.65878229652049,Male,High,Weight Loss,29.759473718812885,Advanced
40,59.897640636341976,165.63280263959405,Male,Very High,Weight Loss,21.83318098432695,Advanced
28,74.18491243335703,169.33867385374177,Male,Very High,Endurance,25.870408101420143,Beginner
29,57.46979420110364,190.99721789166514,Male,Low,Muscle Gain,15.753808406878637,Advanced
27,102.17723691660083,167.52974299254004,Female,High,Weight Loss,36.405777441493434,Beginner
49,52.18602371455731,166.41659847978778,Male,Very High,Muscle Gain,18.84347195068031,Advanced
33,74.64731065340541,163.5245819436484,Male,Low,Muscle Gain,27.915670968625232,Advanced
25,79.50665321398148,177.44191971499936,Female,Moderate,Muscle Gain,25.251723059369517,Intermediate
55,76.20698646177247,168.18775826781896,Male,High,Maintenance,26.940523103708166,Advanced
29,67.22068511683437,163.50626961678574,Female,Moderate,Weight Loss,25.143985293762896,Intermediate
41,68.05268950399861,183.2130403227301,Female,Moderate,Endurance,20.273677337514112,Advanced
45,70.65717207968665,184.19603004513638,Male,Very High,Endurance,20.825513575610657,Beginner
25,67.79496997557267,163.99576434261294,Female,Very High,Endurance,25.20764129124006,Beginner
45,84.45818675192365,151.33460048639384,Male,Very High,Weight Loss,36.877823725651744,Advanced
53,103.15784502387027,180.0751368983692,Male,High,Weight Loss,31.81227689342874,Advanced
43,61.637623224882496,163.15370174239996,Female,Moderate,Endurance,23.155385738233033,Beginner
25,49.45295530631383,177.9062559916277,Female,High,Muscle Gain,15.624632449664892,Advanced
45,68.67576927473118,150.29896182288164,Male,Very High,Weight Loss,30.40125914589824,Intermediate
45,108.69564006481477,178.9259733829931,Female,Moderate,Weight Loss,33.951998828719795,Intermediate
54,57.944881480454036,157.8882807071922,Female,High,Weight Loss,23.244236615380075,Intermediate
58,94.58675208166102,177.30764119066524,Male,High,Weight Loss,30.08675908490518,Intermediate
53,95.1655122111466,170.14273067836433,Male,Low,Weight Loss,32.87401826591809,Intermediate
44,61.69617637438008,160.46060580603356,Female,High,Endurance,23.961907890351185,Advanced
34,78.53474618777913,165.9296368707322,Male,Very High,Weight Loss,28.524229300127526,Advanced
26,94.42594934692806,176.863184569567,Male,High,Weight Loss,30.186758386692116,Intermediate
50,64.3130838851877,171.05894453115235,Male,Moderate,Maintenance,21.9789913938485,Advanced
37,66.94629459846458,175.84412980472484,Male,High,Endurance,21.65064278222851,Advanced
30,61.274786290770344,189.76440584515484,Male,Low,Weight Loss,17.01579697866254,Intermediate
45,54.778649039607,154.3575838828895,Male,Moderate,Muscle Gain,22.9908682806333,Advanced
46,60.26083682400989,186.17212574968624,Male,Moderate,Maintenance,17.386246912975718,Advanced
30,51.64089599856615,171.04355937523212,Female,Low,Muscle Gain,17.65144719665612,Advanced
63,70.51125202388839,161.01215951676872,Male,Very High,Endurance,27.198257209579463,Intermediate
52,58.450401534120374,156.6968637426101,Female,Moderate,Maintenance,23.804928999671972,Advanced
23,73.50678867686122,168.10879609222965,Female,Very High,Endurance,26.010372628129,Beginner
35,46.66156530694559,179.21650111924458,Female,Moderate,Weight Loss,14.527915830120254,Beginner
22,74.96320348321686,168.72450879622465,Male,Moderate,Maintenance,26.33248178984976,Intermediate
64,82.50293442413387,185.11154930247346,Male,Very High,Muscle Gain,24.076999527223098,Beginner
42,40.09396536142817,155.4882430994844,Female,Moderate,Weight Loss,16.583794139496028,Intermediate
19,75.61084854771359,169.87911052153945,Male,Very High,Endurance,26.20017277357719,Beginner
27,88.41503488709938,157.47606555586881,Female,Low,Weight Loss,35.6530765216755,Beginner
47,51.855384719631914,173.6363188262497,Male,Very High,Maintenance,17.199377181496864,Beginner
62,95.08858580256555,178.868873900973,Male,Low,Weight Loss,29.720686916012134,Intermediate
22,76.28528514049067,165.79238206318948,Female,Moderate,Maintenance,27.753108339689053,Intermediate
50,59.424822163623865,150.0,Female,Very High,Maintenance,26.411032072721717,Advanced
18,69.16346383513441,171.98948146796494,Female,Moderate,Maintenance,23.38153187247434,Intermediate
35,78.37490368782584,174.3673855173351,Male,Very High,Endurance,25.777839104699336,Beginner
49,71.14008087118617,174.04294754961697,Female,Low,Weight Loss,23.485591084823405,Beginner
64,78.08133988669553,182.35782191822153,Male,Low,Muscle Gain,23.480020112374323,Intermediate
28,56.1898961038095,159.2894632035095,Male,Very High,Endurance,22.145430723780844,Intermediate
38,72.54041236054117,176.8021610545045,Male,Low,Maintenance,23.20624547225677,Intermediate
43,48.79428254642529,181.92507512477974,Female,Moderate,Weight Loss,14.742930248323969,Advanced
42,68.33160907976949,152.21412415993484,Female,Moderate,Weight Loss,29.492510415935104,Beginner
39,56.44138537802815,173.19651825918976,Female,High,Endurance,18.81565540658707,Advanced
44,58.9670508611535,164.95820168992327,Male,Low,Muscle Gain,21.67013320419493,Advanced
30,88.54139762815656,169.18477326898355,Male,Moderate,Weight Loss,30.933127072428665,Beginner
50,86.36965180891403,173.47676483538336,Female,Very High,Weight Loss,28.69977817230608,Beginner
51,79.13707181360766,165.12771435886447,Male,Low,Weight Loss,29.022848681606433,Intermediate
58,53.61530852991132,163.24291920838388,Male,Moderate,Maintenance,20.119635315086665,Intermediate
52,65.25387325457797,170.34152417488025,Female,Low,Muscle Gain,22.488745894641553,Advanced
18,88.19646549968775,159.12754061137198,Female,Very High,Weight Loss,34.83056182414709,Intermediate
38,72.12575370459857,159.14174871114815,Female,Moderate,Weight Loss,28.478827997763787,Intermediate
23,104.7899430997254,176.79373282956504,Male,High,Weight Loss,33.526319024979365,Beginner
45,75.89976759091557,158.51205964841344,Male,High,Weight Loss,30.20757259912781,Beginner
34,72.88073674735047,176.6631250090921,Male,Low,Muscle Gain,23.351830914723603,Intermediate
22,65.36325303696248,174.62591292853952,Male,Very High,Endurance,21.4346442099345,Beginner
48,72.00311357173423,152.74193271209404,Male,Moderate,Weight Loss,30.862756575267035,Intermediate
22,67.71295245429184,163.22435347664344,Female,Very High,Endurance,25.415686005010976,Beginner
55,80.62163015032885,181.94109403047372,Male,Moderate,Weight Loss,24.355103054644125,Beginner
20,84.35053475191876,160.1883446886032,Male,Low,Weight Loss,32.87199127499885,Beginner
40,58.21015809238076,165.35595737690613,Male,Moderate,Muscle Gain,21.289187480763374,Beginner
54,50.03150569663333,174.62060893251896,Female,Very High,Weight Loss,16.407883979478004,Intermediate
54,42.456919403450556,177.83390509282594,Female,Very High,Maintenance,13.42515623961734,Advanced
27,77.61986990368815,167.48461113955506,Female,Low,Muscle Gain,27.670887710680585,Beginner
27,53.449500907391894,164.02489805308358,Male,Very High,Muscle Gain,19.86662532505146,Intermediate
36,40.0,184.22369861698508,Female,Moderate,Muscle Gain,11.78606947407122,Intermediate
34,75.82867906796446,187.3889966379758,Female,Low,Endurance,21.594607711799938,Beginner
38,107.39499276149186,179.78858050781795,Female,Moderate,Weight Loss,33.2246049695879,Advanced
31,69.9089363269016,170.85318142565023,Male,Very High,Endurance,23.94895423492451,Beginner
26,82.57736161677462,161.91734278359073,Female,Low,Weight Loss,31.49736816180913,Intermediate
63,71.22744037821347,161.69555593443434,Male,Moderate,Maintenance,27.242764123726587,Advanced
18,68.51665520213287,175.22514105265756,Male,Very High,Endurance,22.315330186639677,Intermediate
62,83.78614724481653,174.18398220888685,Female,Very High,Maintenance,27.615683089904977,Beginner
30,65.64588183717024,184.0159859294643,Male,High,Endurance,19.386364806335784,Advanced
21,74.01088471107855,176.50450092536138,Female,Very High,Endurance,23.75658584958534,Intermediate
18,74.8254670929402,154.96919698240183,Male,Moderate,Weight Loss,31.157217882587243,Intermediate
57,59.978643195354266,180.5194761772292,Female,Low,Endurance,18.405537633313244,Intermediate
49,84.88063524304785,160.01939372685587,Female,High,Weight Loss,33.148461752135084,Beginner
51,67.37560364956887,166.1602872804765,Female,Very High,Endurance,24.403279858677692,Advanced
45,58.66382260760733,172.50200206251694,Male,Very High,Weight Loss,19.714332588262042,Beginner
48,78.04764765355606,189.95667489783963,Female,Very High,Weight Loss,21.629710180289162,Beginner
25,56.52298027313444,200.0,Male,Moderate,Muscle Gain,14.13074506828361,Beginner
56,70.42271736053692,176.06723059136183,Female,High,Muscle Gain,22.717247657494774,Advanced
43,69.86321505033695,168.16803381279612,Male,Moderate,Muscle Gain,24.703681226160242,Beginner
51,86.28843348747367,175.3450564848055,Male,High,Weight Loss,28.065031378441663,Beginner
20,77.12047349319928,178.87655425873837,Female,Low,Muscle Gain,24.102541903786427,Beginner
29,69.62459561882284,166.79332374442808,Female,Moderate,Muscle Gain,25.026802110032218,Beginner
18,82.26649448800431,187.95211355912323,Female,Moderate,Weight Loss,23.287805439197637,Intermediate
61,90.8531132352597,172.30070759191403,Female,Low,Weight Loss,30.603119051615202,Beginner
22,78.36715459527794,174.97743089091395,Female,High,Endurance,25.59587655708419,Intermediate
47,70.15528929765071,176.6592425205446,Male,Very High,Maintenance,22.479554078280497,Beginner
47,50.32245651474761,174.21586610614455,Female,Low,Muscle Gain,16.580072473515497,Advanced
34,54.02329505386941,178.38940500469613,Female,Very High,Endurance,16.97629665383027,Intermediate
64,65.42162943467999,163.82746813453076,Male,Very High,Maintenance,24.37518484121747,Intermediate
40,60.85731696761076,164.41698246053969,Female,Low,Muscle Gain,22.51227860873957,Intermediate
32,67.19543045521831,158.99845767028305,Female,High,Endurance,26.57993516500728,Intermediate
54,70.8497488734566,174.39501230620226,Male,Very High,Endurance,23.29540124928867,Advanced
38,77.94539131535096,177.78936503512114,Female,Low,Muscle Gain,24.659194376265166,Beginner
31,68.94251832911362,174.57772866151885,Female,Moderate,Muscle Gain,22.62087842304717,Intermediate
19,77.29752465739303,186.74492433347538,Female,Moderate,Muscle Gain,22.165012122123013,Advanced
28,70.9671162221518,169.94403981170953,Male,Moderate,Weight Loss,24.57227019678767,Intermediate
56,40.36800150469193,176.68741655592513,Female,Low,Endurance,12.930818262106612,Beginner
55,55.90996909271868,159.08299123860687,Male,Moderate,Muscle Gain,22.0923418791028,Intermediate
51,67.83868666417577,166.129002975256,Female,Very High,Muscle Gain,24.580262368486405,Advanced
55,51.85457885738339,176.95537757565776,Male,Moderate,Maintenance,16.5599713526963,Beginner
51,78.99893094994307,178.49102110743144,Female,Moderate,Endurance,24.796390444908212,Advanced
35,92.96126248515546,167.06033052335818,Male,Very High,Weight Loss,33.30852034067233,Beginner
47,88.28142777545975,169.28400748141934,Male,Moderate,Weight Loss,30.806154219618783,Beginner
32,66.79835693604689,154.8212625331919,Male,Very High,Endurance,27.867920997254117,Beginner
44,92.36089205274928,166.4297079919339,Male,Moderate,Weight Loss,33.34466944094046,Intermediate
51,72.23001185803167,178.90383163519786,Male,Very High,Muscle Gain,22.56723763067942,Advanced
55,64.94371043322941,175.75205016106565,Male,Moderate,Maintenance,21.02501420909734,Advanced
50,60.7989600468859,175.0066572138121,Female,Very High,Maintenance,19.85121129057262,Advanced
41,65.46295470267808,170.4977368718096,Female,Low,Weight Loss,22.519480424008947,Beginner
32,64.17734772188157,170.07063158628176,Male,Very High,Endurance,22.188253335827522,Intermediate
47,72.55624333563232,163.39678860526553,Male,Moderate,Maintenance,27.176139007297042,Beginner
59,72.40860971574797,176.98828420202534,Male,Moderate,Muscle Gain,23.115387103558334,Advanced
34,70.04569030230121,174.2097294438939,Male,High,Endurance,23.080042653071533,Intermediate
22,76.55407254619524,174.920188479928,Female,Very High,Endurance,25.020064567251247,Intermediate
46,87.85969412179512,164.7396515733242,Male,Low,Weight Loss,32.37377922872212,Intermediate
21,84.24331203161985,150.0,Female,Very High,Weight Loss,37.44147201405327,Advanced
27,47.726530473251444,180.97152711753697,Female,Very High,Muscle Gain,14.572677762627878,Intermediate
34,40.0,165.21162543991596,Male,Low,Weight Loss,14.654762457283793,Intermediate
27,84.01479866858911,161.3722423595688,Male,Very High,Weight Loss,32.26250786046321,Beginner
34,49.49681952376868,176.93478911913994,Female,Low,Weight Loss,15.810690168247113,Beginner
37,66.62851897160975,166.0798736008087,Female,Low,Muscle Gain,24.156062718735843,Intermediate
41,52.448304609109606,180.59936384046622,Male,Very High,Endurance,16.080480503362185,Intermediate
22,42.970293436299706,176.17005949576696,Male,Very High,Muscle Gain,13.845355691858101,Beginner
51,78.12194092307182,176.8356932320048,Male,Moderate,Maintenance,24.982342962490236,Beginner
23,81.3873274045397,156.34044288799467,Female,Moderate,Weight Loss,33.297690445650176,Beginner
19,61.35234398909921,182.119439853864,Female,High,Muscle Gain,18.49773476971457,Advanced
30,40.0,172.61250531233856,Male,High,Endurance,13.425036630431833,Advanced
60,61.806333276212754,166.30722860753798,Female,Very High,Weight Loss,22.346562505210404,Beginner
60,75.8770600810382,171.4338846734225,Female,Low,Endurance,25.817676981427173,Intermediate
28,47.81632646838807,152.23764767101682,Male,High,Endurance,20.631560536045757,Beginner
64,72.75039879668734,174.0865281148067,Male,Very High,Muscle Gain,24.00518461172316,Advanced
40,69.77035226240507,159.70628491817928,Female,High,Maintenance,27.354381602304116,Intermediate
33,78.68937249401633,156.47329714156464,Female,Low,Weight Loss,32.1392408467111,Advanced
48,71.79370552621229,154.77640813782108,Male,Very High,Weight Loss,29.969316734689173,Intermediate
28,55.40396588677667,181.12688374989926,Male,Low,Muscle Gain,16.8878756591904,Advanced
33,87.94857252496737,163.7073660630721,Male,Very High,Weight Loss,32.81650700381835,Intermediate
25,67.62205640459545,185.337277099165,Male,High,Muscle Gain,19.68624189201415,Intermediate
21,69.59043190735102,164.64198536947703,Male,Moderate,Maintenance,25.67251066562713,Intermediate
57,56.00098061390206,152.92642042407053,Female,High,Weight Loss,23.94586808936271,Intermediate
21,63.35076623212734,158.8347556005134,Female,High,Endurance,25.110814155280263,Advanced
42,56.727959289596484,182.3581162000694,Female,Moderate,Maintenance,17.058740641798646,Advanced
20,67.40580910114866,168.44101822063334,Female,Moderate,Maintenance,23.757547704172694,Intermediate
49,95.67562720213516,164.51712703509398,Male,Very High,Weight Loss,35.349158873423995,Intermediate
20,49.421482856029655,171.60018225852787,Male,Very High,Muscle Gain,16.78341302815484,Advanced
44,45.79657903184888,175.01782736167544,Male,Low,Maintenance,14.950938711501381,Intermediate
46,92.06755491240412,181.17398815902462,Female,Low,Weight Loss,28.048840995871284,Intermediate
49,66.86014484272201,184.48499229892926,Female,High,Maintenance,19.644692186399983,Intermediate
36,59.963908920101254,166.40231354210914,Female,Moderate,Muscle Gain,21.655649594159286,Beginner
38,85.59857031094114,156.73952313917962,Male,Low,Weight Loss,34.84251283927096,Intermediate
22,60.91576690394704,165.86534838876725,Female,High,Endurance,22.14207847555516,Beginner
35,97.39014570320404,172.60280506582887,Male,Moderate,Weight Loss,32.69033090938955,Intermediate
45,80.16888807008904,160.3624107378939,Male,Very High,Weight Loss,31.174586897243636,Advanced
59,62.68132887781446,160.42849085104956,Male,High,Endurance,24.354274624630555,Beginner
39,102.35962319898255,173.43787881549886,Male,Very High,Weight Loss,34.02834064962846,Beginner
38,60.914276154949924,169.5134764842955,Male,Low,Muscle Gain,21.198768215716118,Intermediate
23,81.13143058013961,170.32796995411587,Male,Low,Muscle Gain,27.9651525818165,Intermediate
18,74.48938870609737,162.4150466529993,Female,Moderate,Weight Loss,28.238517174524482,Beginner
22,89.52611934098198,167.69599285794231,Male,High,Weight Loss,31.834965928519594,Advanced
58,93.42266795090279,160.75766855731695,Male,Very High,Weight Loss,36.15004710398488,Advanced
29,70.4800622359865,178.90198411124786,Female,Moderate,Weight Loss,22.020945629585306,Intermediate
43,58.69873194480725,180.35249334723753,Male,Low,Maintenance,18.0461439733559,Advanced
63,76.89958214408675,151.53812137761906,Female,Low,Weight Loss,33.487303788664995,Advanced
51,59.834269453718406,160.7048913980759,Female,High,Muscle Gain,23.1681737530862,Intermediate
31,100.20080871289935,155.03470744909922,Female,Very High,Weight Loss,41.68822062245702,Advanced
43,72.04802996624106,163.49976065593103,Male,High,Maintenance,26.95180574241612,Intermediate
62,64.52017673031837,169.16562030209639,Male,Very High,Muscle Gain,22.546095237164057,Beginner
44,72.77020458797362,155.5035478030147,Female,Very High,Weight Loss,30.093520179144956,Intermediate
26,49.793105657054554,160.78140186874685,Male,High,Muscle Gain,19.26183208601779,Beginner
43,55.42578942234023,159.96042627918501,Male,Moderate,Muscle Gain,21.661412951822914,Beginner
64,88.00620861916639,172.07267329398945,Female,High,Weight Loss,29.72278498808818,Advanced
39,60.14658581542906,170.6934433703625,Female,High,Endurance,20.643213348537696,Advanced
64,54.296335259770906,162.78262446662745,Male,Low,Weight Loss,20.490588208146566,Advanced
47,78.04979128790929,171.768208721394,Female,Low,Endurance,26.453684690568288,Intermediate
60,87.78556231994496,164.53319915412735,Female,High,Weight Loss,32.427689888727095,Advanced
34,80.784299659976,167.28344889673946,Female,High,Weight Loss,28.868287164176554,Beginner
43,84.94071528708724,186.73452090298537,Male,Low,Endurance,24.359405802960364,Advanced
53,58.64807367145809,183.40461051790348,Male,Very High,Muscle Gain,17.435453745564416,Advanced
18,48.67283999887235,157.00418763072403,Male,High,Muscle Gain,19.74532176567061,Intermediate
25,92.5200047793323,178.29732417879174,Female,Moderate,Weight Loss,29.103551933633057,Intermediate
52,65.15980241736797,178.1139655449159,Male,Moderate,Weight Loss,20.53921366917166,Beginner
32,66.23750475317429,158.5173671124738,Female,Moderate,Maintenance,26.36029480966546,Intermediate
64,89.92291212773587,178.18777643754862,Male,High,Weight Loss,28.321388802076612,Advanced
39,78.3434501410099,185.37931918412554,Male,Very High,Endurance,22.797127474251536,Intermediate
31,76.83831658122412,158.77455193755586,Female,Very High,Weight Loss,30.480076301762228,Beginner
43,102.47503517351626,160.82497178985736,Male,Low,Weight Loss,39.61969320609005,Advanced
45,60.347226544297854,180.17661466843504,Female,High,Maintenance,18.589190156759823,Beginner
40,83.91760192121856,172.71495310825648,Male,Very High,Weight Loss,28.13151922916923,Intermediate
31,70.85519687345626,175.51476275239523,Male,High,Endurance,23.00087757321278,Intermediate
41,74.02888418294886,173.40589216400497,Female,Low,Muscle Gain,24.619175419978774,Beginner
19,92.92702639618798,173.90695920928144,Female,Low,Weight Loss,30.72614794534457,Advanced
62,77.61753634434436,156.73527871688918,Female,Low,Weight Loss,31.595580038543005,Intermediate
43,78.07444118574449,180.47317706621448,Male,Moderate,Endurance,23.970856770996665,Intermediate
31,86.08761005964703,181.69589992427774,Male,High,Endurance,26.076565858441548,Advanced
24,64.52570905685673,167.70609255931973,Male,Low,Weight Loss,22.94220230286874,Intermediate
20,57.4118549899149,169.56523050186138,Female,High,Muscle Gain,19.967696642468635,Beginner
64,54.327862089684494,154.68892497444278,Female,Moderate,Endurance,22.704093802627447,Intermediate
40,40.50465115935997,175.14254756017834,Female,Moderate,Maintenance,13.204488151238303,Intermediate
63,100.84310694910484,175.72057441714145,Male,Low,Weight Loss,32.65885760215368,Advanced
60,53.451874514174754,169.3780898300069,Male,Low,Endurance,18.631528218798834,Beginner
64,66.68119564621342,181.24353359870503,Female,Very High,Maintenance,20.299172628530226,Advanced
62,65.84780050166619,166.6592276902006,Male,High,Weight Loss,23.707324432112827,Intermediate
35,74.61110046713651,175.646059258936,Female,Low,Weight Loss,24.18391593476542,Intermediate
55,82.23605818808946,159.80335661307885,Male,Very High,Weight Loss,32.20256686065752,Advanced
52,82.90710232539618,169.76447849125762,Male,High,Weight Loss,28.76723288011358,Advanced
32,61.25383842146592,168.25645742097163,Female,Low,Muscle Gain,21.63664039448596,Advanced
42,67.49317429320382,172.2530792204094,Male,Very High,Muscle Gain,22.747091038217565,Beginner
54,74.2386992573245,166.30473071166642,Male,Very High,Endurance,26.842387849590516,Intermediate
45,66.26963310724679,168.68527404328333,Female,High,Weight Loss,23.289503181477475,Advanced
27,94.1101836402999,178.26047171441508,Female,Very High,Weight Loss,29.616007952518313,Intermediate
56,77.36462427457377,165.63235762761784,Male,High,Weight Loss,28.200191227683135,Beginner
34,81.02316679074727,153.9342289926132,Female,High,Weight Loss,34.19312642250359,Beginner
56,79.94321903001119,187.4958390420542,Male,High,Weight Loss,22.740413813218822,Beginner
39,87.60210786227987,183.81454078690487,Female,Moderate,Muscle Gain,25.92715290836796,Beginner
43,72.7153233805556,157.07737304894383,Male,Very High,Weight Loss,29.471258432440205,Intermediate
61,50.5475207806623,176.89707805245195,Male,High,Maintenance,16.15319889920406,Beginner
42,75.99531927628962,164.97025229448656,Female,Low,Endurance,27.923867382073617,Beginner
34,60.22964659312257,172.6348721533106,Male,Moderate,Endurance,20.2093925555773,Advanced
30,62.07074977375365,172.94224129013494,Male,Moderate,Muscle Gain,20.75318824138485,Beginner
37,78.7954602813264,167.65592199683678,Female,Very High,Weight Loss,28.032601294608455,Advanced
42,88.57424607150453,162.16234334413605,Female,High,Weight Loss,33.68274219766792,Beginner
21,70.31907365104092,163.0945894768374,Male,Very High,Endurance,26.43589590193119,Beginner
27,74.63249518898445,160.83808084518756,Female,Moderate,Weight Loss,28.8502909239213,Advanced
20,95.53322416952857,161.68177791769554,Female,High,Weight Loss,36.5453632217359,Beginner
58,73.61129769232852,169.32821709950645,Male,Low,Weight Loss,25.6735427905259,Intermediate
62,109.02524671270592,162.8424001088925,Male,High,Weight Loss,41.1142231395433,Intermediate
35,78.48264468447316,176.8205206571262,Female,Moderate,Muscle Gain,25.10199849875102,Beginner
64,43.58855861266274,184.87246155335927,Female,Low,Muscle Gain,12.7534610555056,Intermediate
53,81.30012431656799,164.19946758629956,Female,High,Weight Loss,30.15419371584432,Advanced
64,75.71737577324167,172.39404500535377,Male,Low,Muscle Gain,25.477161131414583,Beginner
39,89.34629131124119,174.99685110302934,Male,Low,Weight Loss,29.175349139007505,Beginner
51,80.09772026904938,174.72002270919273,Male,Moderate,Muscle Gain,26.23824605753528,Advanced
64,67.92316024024339,170.75955267916086,Male,Low,Maintenance,23.294203601647038,Advanced
25,51.635526455659516,177.42682418359723,Male,Very High,Muscle Gain,16.402500179406314,Advanced
57,66.86465114070963,174.82248952680658,Male,Moderate,Maintenance,21.877716093014925,Beginner
61,57.2421931868605,157.62337577672702,Male,Very High,Weight Loss,23.039604313828008,Advanced
36,61.29214825292916,178.69156064389273,Female,Low,Muscle Gain,19.195382017237016,Advanced
59,78.82867606630914,178.8729083726674,Female,Very High,Maintenance,24.637412548997734,Intermediate
58,95.0485675652711,162.36713895821418,Male,High,Weight Loss,36.05365510965869,Intermediate
54,75.92007294734472,170.37937835447602,Male,Low,Weight Loss,26.153062882022706,Beginner
23,52.06175406947224,176.8332899281107,Male,High,Muscle Gain,16.649099258065498,Intermediate
43,76.66904002330212,167.9068618042064,Female,Very High,Muscle Gain,27.194628856265233,Intermediate
51,87.94947229968477,180.7297804776601,Male,High,Endurance,26.926121171917732,Advanced
62,60.85325643520927,193.6387249461936,Female,Low,Maintenance,16.229285302597052,Advanced
23,67.98974249990623,162.14013967365017,Female,High,Endurance,25.862012111569232,Intermediate
54,70.22032292093796,156.18955396846226,Female,Very High,Weight Loss,28.784510801558216,Intermediate
50,58.2265253037664,173.03818595604875,Female,Very High,Weight Loss,19.44629936006556,Intermediate
39,79.72420650765788,177.21562505126144,Female,Very High,Endurance,25.385526998289365,Beginner
38,68.18577777088328,167.69133626155232,Male,Low,Endurance,24.247811533180307,Beginner
23,76.29298665860541,184.53260663321035,Male,Very High,Endurance,22.404661343367014,Beginner
23,56.6876173329685,156.61394200276752,Female,Low,Muscle Gain,23.111458920552444,Intermediate
21,63.438125495148846,176.9291862303161,Male,High,Endurance,20.26522274705996,Intermediate
47,80.83572036741657,163.94139179241105,Female,Very High,Weight Loss,30.07641560460552,Beginner
28,64.40750271862349,187.19377906207296,Female,High,Muscle Gain,18.380344062934785,Beginner
47,95.90445776850108,189.9251535316812,Male,Moderate,Muscle Gain,26.587274651385496,Intermediate
